493	Router	Ubiquiti	EdgeRouter X (ER-X)		Available 2018	21.02.3	See forum	MediaTek MT7621AT	880	2	256NAND	256	-	5	-	-		-	-	-	https://www.ubnt.com/edgemax/edgerouter-x/	edgerouter_x_er-x_ka	https://forum.openwrt.org/viewtopic.php?pid=299587	View/Edit data
494	WiFi AP	Ubiquiti	PowerBeam 5AC 500 ISO	XC	Available 2017	21.02.0		Qualcomm Atheros QCA9558	720	1	16	128	-	1	-	a/n/ac		Qualcomm Atheros QCA988x	-	-	https://www.ui.com/airmax/powerbeam-ac-iso/	powerbeam_5ac	https://forum.openwrt.org/t/help-to-install-openwrt-on-my-powerbeam-500-5ac-iso-version-xc/58414	View/Edit data
495	WiFi AP	Ubiquiti	PowerBeam 5AC 500	XC	Available 2020	21.02.3	RSSI LEDs	Qualcomm Atheros QCA9558	720	1	16	128	-	1	-	a/n/ac		Qualcomm Atheros QCA988X	-	-	https://www.ui.com/airmax/powerbeam-ac/	powerbeam_5ac		View/Edit data
496	WiFi AP	Ubiquiti	UniFi 6 Lite		Available 2021	21.02.3		MediaTek MT7621AT	880	2	32	256	-	1	b/g/n	a/n/ac/ax	ac/ax on 5 GHz only, 2x2 MIMO (300 Mbps @ 2.4 Ghz, 1201 Mbps @ 5 GHz)	MediaTek MT7603, MediaTek MT7915	-	-	https://store.ui.com/collections/unifi-network-access-points/products/unifi-ap-6-lite	unifi_6_lite		View/Edit data
497	WiFi AP	Ubiquiti	UniFi 6 LR		Available 2021	21.02.3		MediaTek MT7622	1350	2	64	512	-	1	b/g/n	a/n/ac/ax	ac/ax on 5 GHz only, 4x4 MIMO (600 Mbps @ 2.4 Ghz, 2400 Mbps @ 5 GHz)	MediaTek MT7622, MediaTek MT7915	-	-	https://store.ui.com/collections/unifi-network-access-points/products/unifi-6-long-range-access-point	unifi_6_lr		View/Edit data
498	WiFi AP	Ubiquiti	UniFi AC HD		Available 2021	21.02.3		Qualcomm IPQ8064	1400	2	256NAND, 32	512		2	b/g/n	a/n/ac	4x4 MU-MIMO WAVE2	Qualcomm Atheros QCA9994		1x 3.0	https://unifi-hd.ui.com/	unifi_ac_hd	http://forum.openwrt.org/t/support-for-ubiquiti-unifi-ap-hd/81587	View/Edit data
499	WiFi AP	Ubiquiti	UniFi AC Mesh		Available 2018	21.02.3		Qualcomm Atheros QCA9563	775	1	16	128	-	1	b/g/n	a/n/ac		Qualcomm Atheros QCA9563, Qualcomm Atheros QCA988x	-	-	https://unifi-mesh.ubnt.com/	unifiac		View/Edit data
500	WiFi AP	Ubiquiti	UniFi AC Mesh Pro		Available 2018	21.02.3		Qualcomm Atheros QCA9563-AL3A	775	1	16	128	-	2	b/g/n	a/n/ac		Qualcomm Atheros QCA9563, Qualcomm Atheros QCA9880	-	-	http://dl.ubnt.com/datasheets/unifi/UniFi_AC_Mesh_DS.pdf	unifiac		View/Edit data
501	WiFi AP	Ubiquiti	UniFi AP PRO		Available 2017	21.02.3		Atheros AR9344 rev 2	560	1	16	128	-	2	b/g/n	a/n	3x3 MIMO	Atheros AR9280	-	-	https://www.ubnt.com/enterprise/	unifi_ap_pro		View/Edit data
502	WiFi Router	Ubiquiti	UniFi AP AC Lite		Available 2019	21.02.3		Qualcomm Atheros QCA9563	775	1	16	128	-	1	b/g/n	a/n/ac	2x2 MIMO	Qualcomm Atheros QCA9563, Qualcomm Atheros QCA9882	-	-	https://www.ubnt.com/unifi/unifi-ap-ac-lite/	unifiac		View/Edit data
503	WiFi AP	Ubiquiti	UniFi AP AC LR		Available 2018	21.02.3		Qualcomm Atheros QCA9563	775	1	16	128	-	1	b/g/n	a/n/ac	2.4 GHz 3x3 MIMO - 5 GHz 2x2 MIMO	Qualcomm Atheros QCA9563, Qualcomm Atheros QCA9882	-	-	https://www.ubnt.com/unifi/unifi-ap-ac-lr/	unifiac		View/Edit data
504	WiFi Router	Ubiquiti	UniFi AP AC PRO		Available 2018	21.02.3		Qualcomm Atheros QCA9563	775	1	16	128	-	2	b/g/n	a/n/ac	3x3 MIMO	Qualcomm Atheros QCA9563, Qualcomm Atheros QCA9880	-	1x 2.0	https://web.archive.org/web/20190112131933/https://www.ubnt.com/unifi/unifi-ap-ac-pro/	unifiac		View/Edit data
505	WiFi AP	Ubiquiti	UniFi nanoHD		Available 2020	21.02.3		MediaTek MT7621AT	880	2	32	128	-	1	b/g/n	a/n/ac	4x4 MU-MIMO WAVE2	MediaTek MT7603, MediaTek MT7615	-	-	https://unifi-nanohd.ui.com/			View/Edit data
506	Router	Ubiquiti	EdgeRouter X-SFP (ER-X-SFP)		Available 2018	21.02.3	Crypto engine, HwNAT, SFP	MediaTek MT7621AT	880	2	256NAND	256	-	5	-	-		-	-	-	https://www.ubnt.com/edgemax/edgerouter-x-sfp/	edgerouter_x_er-x_ka		View/Edit data
507	Router	Ubiquiti	EdgeRouter Pro (ERPro-8)		unknown 2020	21.02.3		Cavium CN6120	1000	2	4096	2048	-	8	-	-			-	1x 2.0	https://www.ubnt.com/edgemax/edgerouter/	edgerouter_pro		View/Edit data
508	WiFi AP	Ubiquiti	Rocket AC		unknown 2021	snapshot		Atheros QCA9558	720	1	16	128	-	1	-	a/n/ac	2x2 MIMO @ 27dBm	QCA988x	-	-	https://store.ui.com/collections/operator-airmax-devices/products/rocket-5ac-lite			View/Edit data
509	Switch	Ubiquiti	USW-Flex		unknown 2022	snapshot		MediaTek MT7621AT	880	2	16	¿	-	5	-	-		-	-	-	http://¿			View/Edit data
510	WiFi Router	UniElec	U7628-01		Available 2019	21.02.3	microSD card reader	MediaTek MT7628AN	580	1	16, microSD	128	5	-	b/g/n	-		1x mini-PCIe, MediaTek MT7628AN	-	1x 2.0	http://www.unielecinc.com/q/news/cn/p/product/detail.html?qd_guid=jZFULeWkzs	u7628-01		View/Edit data
511	WiFi Router	UniElec	U7621-01		unknown 2021	21.02.3		MediaTek MT7621AT	880	2	16	256	-	5	b/g/n	a/n/ac		MediaTek MT7603E, MediaTek MT7612	LTE	1x 2.0	http://www.unielecinc.com/q/news/cn/h/MDSixFKqTp/			View/Edit data
512	WiFi Router	UniElec	U7621-06	512M/64M	Available 2019	21.02.3		MediaTek MT7621AT	880	2	64	512	-	5	¿	¿		2x mini-PCIe	-	1x 3.0, 1x Device	http://www.unielecinc.com/q/news/cn/p/product/detail.html?qd_guid=pyrEjfTmYf	u7621-06		View/Edit data
513	WiFi Router	UniElec	U7623		Available 2020	21.02.3		MediaTek MT7623N	1300	4	8192 eMMC	512	-	5	-	-	Order with choice of mini-PCIe WLAN, supports some third party boards	2x mini-PCIe	-	1x 3.0	http://unielecinc.com/q/news/cn/p/product/detail.html?qd_guid=OjXwKCaRlN	u7623		View/Edit data
514	WiFi Router	UniElec	U7621-06	256M/16M	Available 2018	21.02.3		MediaTek MT7621AT	880	2	16, microSD	256	-	5	¿	¿		2x mini-PCIe	-	1x 3.0, 1x Device	http://www.unielecinc.com/q/news/cn/p/product/detail.html?qd_guid=pyrEjfTmYf	u7621-06		View/Edit data
515	WiFi Router	UniElec	U4019		unknown 2019	21.02.3	SD card	Qualcomm IPQ4019	717	4	32, microSD	512	-	5	b/g/n	a/n/ac		Qualcomm IPQ4019	-	1x 2.0	http://www.unielecinc.com/q/news/cn/p/product/detail.html?qd_guid=flhHoiylKg	u4019		View/Edit data
516	Emulator	VMware	VMware x86 virtual machine	2015 latest	unknown 2018	15.05	¿	x86	¿	1	¿	¿	-	-	-	-		-	-	-		vmware		View/Edit data
517	Single Board Computer	VoCore	VoCore2		Available 2018	21.02.3		MediaTek MT7628AN	580	1	16	128	1	-	b/g/n	-		MediaTek MT7628AN	-	1x µUSB (power)	http://vocore.io/v2.html			View/Edit data
518	Single Board Computer	Wallys	DR40X9	V02	Available 2019	external image		Qualcomm IPQ4019/29	716.8	4	128NAND, 16	512	-	2	b/g/n	a/n/ac	MIMO	Qualcomm IPQ4019/29	LTE	1x 3.0	https://www.wallystech.com/products_show.php?id=1&lm=1	wallys_dr40x9_v02		View/Edit data
519	Router	WatchGuard	Firebox M300		Available 2021	snapshot		NXP T2081 1.5GHz Quad Core 64-bit PowerPC	1500	4	SD	4096	-	8	-	-			-	2x 2.0	https://www.watchguard.com/help/docs/hardware%20guides/Firebox_M200_M300_Hardware_Guide.pdf	firebox-m300		View/Edit data
520	WiFi Router	WAVLINK	WL-WN531A6 (QUANTUM D6)		Available 2020	21.02.3		MediaTek MT7621AT	880	2	16	128	-	5	b/g/n	a/n/ac		MediaTek MT7603EN, MediaTek MT7615N	-	1x 3.0	https://www.wavlink.com/en_us/product/WL-WN531A6.html	wl-wn531a6		View/Edit data
521	WiFi Router	WAVLINK	WL-WN532N2	REV.F	unknown 2020	external image		MediaTek MT7628N	575	1	32	256	5	-	b/g/n	¿		¿	-	-	http://www.wavlink.com/en_us/product/WL-WN532N2.html			View/Edit data
522	WiFi Router	WeVO	11AC NAS		unknown 2019	21.02.3		MediaTek MT7621AT	880	2	16	256	-	5	b/g/n	a/n/ac		MediaTek MT7603EN, MediaTek MT7612EN	-	1x 3.0	http://iwevo.co.kr/product_intro.php?model=011010			View/Edit data
523		WiFire	S1500 NBN		unknown 2022	external image		MT7621AT	880	2	128	128	-	5	b/g/n	a/n/ac	MIMO 2x2	MediaTek MT7602EN; MediaTek MT7612EN	-	1x 2.0	https://www.wifire.ru/blog/router-wifire-s1500-nbn	s1500_nbn	https://forum.openwrt.org/t/adding-support-for-sercomm-s1500-clones-beeline-smartbox-pro-wifire-s1500-nbn/110065	View/Edit data
524	Single Board Computer	WIZnet	WizFi630S		Available 2019	21.02.3		MediaTek MT7688AN	580	1	32	128	3	-	b/g/n	-		MediaTek MT7688	-	1x 2.0				View/Edit data
525	Single Board Computer	WRTnode	WRTnode	2P	unknown 2018	21.02.3		MediaTek MT7628AN	580	1	32	256	5	-	b/g/n	-		MediaTek MT7628AN	-	1x 2.0				View/Edit data
526	Single Board Computer	WRTnode	WRTnode	2Q	unknown 2018	19.07.10		Qualcomm Atheros QCA9531	560	1	16	128	5	-	b/g/n	-		Qualcomm Atheros QCA9531	¿	¿				View/Edit data
527	Single Board Computer	WRTnode	WRTnode	2R	Available 2020	21.02.3		MediaTek MT7688AN	580	1	32	256	5	-	b/g/n	-		MediaTek MT7688AN	-	1x 2.0				View/Edit data
528	WiFi Router	Xiaomi	AIoT Router AC2350		Available 2022	21.02.3	USB IoT radio	Qualcomm Atheros QCA9563	775	1	16	128	-	4	b/g/n	a/n/ac		Qualcomm Atheros QCA9563, Qualcomm Atheros QCA9988	-	1x 2.0 Device, 1x Device	http://www.mi.com/global/mi-aiot-router-ac2350/	aiot_router_ac2350	http://forum.openwrt.org/t/support-aiot-ac2350-xiaomi/	View/Edit data
529	WiFi Router	Xiaomi	Mi Router 3 Pro		Available 2019	21.02.3		MediaTek MT7621AT	880	2	256NAND	512	-	4	b/g/n	a/n/ac		MediaTek MT7615	-	1x 3.0	https://www.mi.com/miwifihd/	mi_router_3_pro	https://forum.openwrt.org/t/support-for-xiaomi-wifi-r3p-pro/20290	View/Edit data
530	WiFi Router	Xiaomi	Mi Router 4A (MIR4A)	Gigabit Edition	unknown 2019	21.02.3		MediaTek MT7621	880	2	16	128	-	3	b/g/n	a/n/ac		MediaTek MT7603E, MediaTek MT7612E	-	-		xiaomi_mi_router_4a_gigabit_edition	https://forum.openwrt.org/t/xiaomi-mi-router-4a-gigabit-edition-r4ag-r4a-gigabit-fully-supported-but-requires-overwriting-spi-flash-with-programmer/36685	View/Edit data
531	WiFi Router	Xiaomi	Mi Router AC2100		Available 2019	21.02.1		MediaTek MT7621A	880	2	128NAND	128	-	4	b/g/n	a/n/ac		MediaTek MT7603, MediaTek MT7615	-	-	https://www.mi.com/miwifiac	mi_router_ac2100		View/Edit data
532	WiFi Router	Xiaomi	MiWiFi 3G	v2	unknown 2019	21.02.3		MediaTek MT7621	880	2	16	128	-	3	b/g/n	a/n/ac		MediaTek MT7603E, MediaTek MT7612E	-	-		mir3g	https://forum.openwrt.org/t/xiaomi-mi-router-4a-gigabit-edition-r4ag-r4a-gigabit-fully-supported-but-requires-overwriting-spi-flash-with-programmer/36685, https://forum.openwrt.org/t/xiaomi-wifi-router-3g-v2/42584	View/Edit data
533	WiFi Router	Xiaomi	MiWiFi R4	v1	Available 2019	21.02.1		MediaTek MT7621A	880	2	128NAND	128	-	3	b/g/n	a/n/ac		MediaTek MT7603EN, MediaTek MT7612EN	-	-			https://forum.openwrt.org/t/xiaomi-mi-wifi-r4-exploration/23322	View/Edit data
534	WiFi Router	Xiaomi	Redmi Router AC2100		Available 2020	21.02.1		MediaTek MT7621	880	2	128NAND	128	-	4	b/g/n	a/n/ac	2 spatial stream 11n, 4 spatial stream w/ MIMO on 11ac	MediaTek MT7603, MediaTek MT7615	-	-	https://www.mi.com/rm2100	xiaomi_redmi_router_ac2100	http://forum.openwrt.org/t/new-xiaomi-router-ac2100	View/Edit data
535	WiFi Router	Xiaomi	AX3200		Available 2021	snapshot		MediaTek MT7622B	1350	2	128NAND	256	-	4	b/g/n	a/n/ac/ax	MU-MIMO, OFDMA, 802.11s	MediaTek MT7622B, MediaTek MT7915E	-	-	https://www.mi.com/global/product/xiaomi-router-ax3200/	ax3200	https://forum.openwrt.org/t/adding-openwrt-support-for-xiaomi-redmi-router-ax6s-xiaomi-router-ax3200/111085	View/Edit data
536	WiFi Router	Xiaomi	AX6S		unknown 2022	snapshot		MediaTek MT7622B	1350	2	128NAND	256	-	4	b/g/n	a/n/ac/ax	MU-MIMO, OFDMA, 802.11s	MediaTek MT7622B, MediaTek MT7911AN	-	-	https://www.mi.com/global/product/xiaomi-router-ax3200/	ax3200	https://forum.openwrt.org/t/adding-openwrt-support-for-xiaomi-redmi-router-ax6s-xiaomi-router-ax3200/111085	View/Edit data
537	WiFi Router	Xiaomi	Mi Router CR6606		unknown 2022	snapshot		MediaTek MT7621AT	880	2	128NAND	256	-	4	¿	¿		MediaTek MT7905DAN, MediaTek MT7975DN	-	-	http://¿			View/Edit data
538	WiFi Router	Xiaomi	Mi Router CR6608		unknown 2022	snapshot		MediaTek MT7621AT	880	2	128NAND	256	-	4	¿	¿		MediaTek MT7905DAN, MediaTek MT7975DN	-	-	http://¿			View/Edit data
539	WiFi Router	Xiaomi	Mi Router CR6609		unknown 2022	snapshot		MediaTek MT7621AT	880	2	128NAND	256	-	4	¿	¿		MediaTek MT7905DAN, MediaTek MT7975DN	-	-	http://¿			View/Edit data
540	Router	XiaoYu	XY-C5		unknown 2019	21.02.3		MediaTek MT7621A	880	2	32	512	-	5	-	-		-	-	1x 3.0				View/Edit data
541	Single Board Computer	XILINX	ZC702		Available 2019	21.02.3		Xilinx XC7Z020	667	2	16, SD	1024	-	1	-	-		-	-	1x 2.0	https://www.xilinx.com/products/boards-and-kits/ek-z7-zc702-g.html			View/Edit data
542	Single Board Computer	Xunlong	Orange Pi PC Plus		Available 2019	21.02.3	WiFi 2.4GHz	Allwinner H3	1200	4	8192, microSDHC	1024	1	-	b/g/n	-		Realtek RTL8189FTV	-	1x OTG, 3x 2.0	http://www.orangepi.org/orangepipcplus/			View/Edit data
543	Single Board Computer	Xunlong	Orange Pi PC		Available 2019	21.02.3		Allwinner H3	1300	4	microSD	1024	1	-	-	-		-	-	1x OTG, 3x 2.0	http://www.orangepi.org/orangepipc/			View/Edit data
544	Single Board Computer	Xunlong	Orange Pi One		Available 2019	21.02.3		Allwinner H3	1200	4	microSDHC	512	1	-	-	-		-	-	1x 2.0, 1x OTG	http://www.orangepi.org/orangepione/			View/Edit data
545	Single Board Computer	Xunlong	Orange Pi One Plus		Available 2021	snapshot		Allwinner H6	1800	4	microSDHC	1024	-	1	-	-		-	-	1x 2.0	http://www.orangepi.org/OrangePiOneplus/			View/Edit data
546	Single Board Computer	Xunlong	Orange Pi PC2		Available 2019	21.02.3		Allwinner H5	1200	4	2, microSD	1024	-	1	-	-		-	-	1x OTG, 3x 2.0	http://www.orangepi.org/orangepipc2/			View/Edit data
547	Single Board Computer	Xunlong	Orange Pi Zero		unknown 2019	21.02.3		Allwinner H2	1200	4	microSD	256	1	-	b/g/n	-		Allwinner XR819	-	1x 2.0, 1x OTG, 1x µUSB (power)	http://www.orangepi.org/orangepizero/	orange_pi_zero		View/Edit data
548	Single Board Computer	Xunlong	Orange Pi Zero Plus		Available 2019	21.02.3	WiFi 2.4GHz	Allwinner H5	1200	4	2, microSD	512	-	1	b/g/n	-	Staging driver, but not supported now	Realtek RTL8189FTV	-	1x 2.0, 1x Header, 1x OTG, 1x µUSB (power)	http://www.orangepi.org/OrangePiZeroPlus/			View/Edit data
549	Single Board Computer	Xunlong	Orange Pi R1		Available 2019	21.02.3	WiFi 2.4GHz	Allwinner H2+	1200	4	16, microSD	256	2	-	b/g/n	-	Staging driver, but not supported now	Realtek RTL8189ETV	-	1x Header, 1x OTG, 1x µUSB (power)	http://www.orangepi.org/OrangePiR1/	orange_pi_r1		View/Edit data
550	WiFi Router	YOUKU	YK-L2		unknown 2019	21.02.3		MediaTek MT7621A	880	2	16	256	¿	¿	b/g/n	a/n/ac		MediaTek MT7603EN, MediaTek MT7612EN	-	1x 3.0				View/Edit data
551	WiFi AP	YunCore	XD4200		unknown 2019	21.02.3		Qualcomm Atheros QCA9563	775	1	16	128	-	2	b/g/n	a/n/ac		Qualcomm Atheros QCA9563, Qualcomm Atheros QCA9886	-	-	http://www.yuncore.com.cn/en/ProductDetail/2226322.html			View/Edit data
552	WiFi Router	YunCore	SR3200		unknown 2018	19.07.10		Qualcomm Atheros QCA9563	775	1	16	128	-	5	b/g/n	a/n/ac		Qualcomm Atheros QCA9563, Qualcomm Atheros QCA9882	-	2x 2.0	http://www.yuncore.com.cn/product.php?id=83	sr3200		View/Edit data
553	WiFi Router	YunCore	T830		unknown 2018	19.07.10		Qualcomm Atheros QCA9531	650	1	16	128	5	-	b/g/n	-		Qualcomm Atheros QCA9531	-	1x 2.0	http://www.yuncore.com.cn/product.php?id=90&language=en_us			View/Edit data
554	WiFi AP	YunCore	A770		Available 2019	21.02.3		Qualcomm Atheros QCA9531	650	1	16	128	2	-	b/g/n	a/n/ac		Qualcomm Atheros QCA9531, Qualcomm Atheros QCA9887	-	-	http://yuncore.com.cn/en/ProductDetail/2226281.html			View/Edit data
555	WiFi AP	YunCore	XD3200	v5.3	unknown 2018	19.07.10	WLAN LED	Qualcomm Atheros QCA9563	750	1	16	128	-	2	b/g/n	a/n/ac		Qualcomm Atheros QCA9882	-	-	http://www.yuncore.com.cn/product.php?id=94&language=en_us			View/Edit data
556	WiFi AP	YunCore	A782		unknown 2019	21.02.3		Qualcomm Atheros QCA9563	775	1	16	128	-	2	b/g/n	a/n/ac		Qualcomm Atheros QCA9563, Qualcomm Atheros QCA9886	-	-				View/Edit data
557	WiFi Router	ZBT	WE826-E		unknown 2019	21.02.3		MediaTek MT7620A	580	1	32	128	5	-	b/g/n	-		MediaTek MT7620A	¿	1x 2.0				View/Edit data
558	WiFi Router	ZBT	WE826	B0 16M	Available 2019	21.02.3		MediaTek MT7620A	580	1	16, SD	128	5	-	b/g/n	a/n/ac		MediaTek MT7612EN, MediaTek MT7620A	-	1x 2.0		we-826	https://forum.openwrt.org/viewtopic.php?id=62347	View/Edit data
559	WiFi Router	ZBT	WE826	B0 32M	Available 2021	21.02.3		MediaTek MT7620A	580	1	32	128	5	-	b/g/n	a/n/ac		MediaTek MT7620A	-	1x 2.0		we-826	https://forum.openwrt.org/viewtopic.php?id=62347	View/Edit data
560	WiFi Router	ZBT	WE826	T 16M	Available 2019	21.02.3		MediaTek MT7620A	580	1	16, SD	128	5	-	b/g/n	-		MediaTek MT7612EN, MediaTek MT7620A	-	1x 2.0		we-826	https://forum.openwrt.org/viewtopic.php?id=62347	View/Edit data
561	WiFi Router	ZBT	WE826	T 32M	Available 2021	21.02.3		MediaTek MT7620A	580	1	32	128	5	-	b/g/n	-		MediaTek MT7620A	-	1x 2.0		we-826	https://forum.openwrt.org/viewtopic.php?id=62347	View/Edit data
562	WiFi AP	ZBT	WE1026-H		Available 2019	21.02.3		MediaTek MT7620A	580	1	16, 32, microSD	128	2	-	¿	-		¿	-	1x 2.0				View/Edit data
563	WiFi Router	ZBT	WE1326		Available 2019	21.02.3		MediaTek MT7621AT	880	2	16	512	-	5	b/g/n	a/n/ac		MediaTek MT7603EN, MediaTek MT7612EN	-	1x 2.0	http://www.zbt-china.com/products/router/213.html			View/Edit data
564	WiFi Router	ZBT	WE1526		Available 2019	18.06.9		Qualcomm Atheros QCA9531	650	1	16	128	5	-	b/g/n	-		¿	-	1x 2.0	http://www.zbtlink.com/products/router/Indoorrouter/71.html			View/Edit data
565	WiFi AP	ZBT	WE3526		Available 2019	21.02.3		MediaTek MT7621AT	880	2	16	512	-	5	b/g/n	a/n/ac		MediaTek MT7603E, MediaTek MT7612E	-	1x 2.0	http://www.zbtlink.com/products/313.html	zbt_we3526		View/Edit data
566	WiFi Router	ZBT	WG2626	v03	Available 2019	21.02.3		MediaTek MT7621AT	880	2	16	512	-	5	b/g/n	a/n/ac		MediaTek MT7602E, MediaTek MT7612E	-	1x 3.0	http://www.zbt-china.com/En/list.aspx?cp_id=502	wg2626	https://forum.openwrt.org/viewtopic.php?id=62368	View/Edit data
567	WiFi Router	ZBT	WG3526	16M	Available 2020	21.02.3		MediaTek MT7621AT	880	2	16	512	-	5	b/g/n	a/n/ac		MediaTek MT7603E, MediaTek MT7612E	-	1x 3.0	https://www.zbtlink.com/sale-12589308-1200mbps-wireless-router-3g-4g-wifi-router-zbt-factory-direct-sell-wg3526.html	zbt_wg3526	https://forum.openwrt.org/viewtopic.php?id=63996	View/Edit data
568	WiFi Router	ZBT	WG3526	32M	Available 2019	21.02.3		MediaTek MT7621A	880	2	32	512	-	5	b/g/n	a/n/ac		MediaTek MT7603E, MediaTek MT7612E	-	1x 3.0	http://www.zbtlink.com/products/router/134.html	zbt_wg3526	https://forum.openwrt.org/viewtopic.php?id=63996	View/Edit data
569	WiFi Router	ZBT	ZBT-WD323		Available 2019	21.02.3		Atheros AR9344	560	1	16	128	3	-	b/g/n	-		Atheros AR9340	LTE	1x 2.0				View/Edit data
570	WiFi Router	ZBT	ZBT-WG1608	16M	unknown 2022	snapshot		MediaTek MT7621A	880	2	16, microSDXC	256	-	5	b/g/n	a/n/ac		MediaTek MT7603E, MediaTek MT7613BE	LTE	1x 3.0	http://¿			View/Edit data
571	WiFi Router	ZIO	FREEZIO		unknown 2019	21.02.3		MediaTek MT7621AT	880	2	16	128	-	5	b/g/n	a/n/ac		MediaTek MT7603EN, MediaTek MT7612EN	-	1x 3.0	http://www.zio.co.kr/home/m_view.php?ps_db=pr&ps_boid=61&ps_mode=			View/Edit data
572	WiFi Router	ZTE	MF286D		unknown 2021	snapshot	voip	Qualcomm IPQ4019	715	4	128NAND	256	-	4	b/g/n	a/n/ac		Qualcomm Atheros QCA4019	LTE	1x 2.0	http://¿	mf286d		View/Edit data
573	WiFi Router	ZyXEL	Keenetic Extra II		unknown 2018	21.02.3		MediaTek MT7628NN	580	1	32	128	5	-	b/g/n	a/n/ac		MediaTek MT7612EN, MediaTek MT7628N	-	1x 2.0	https://keenetic.com/ru/zyxel-keenetic-extra-2			View/Edit data
574	WiFi Router	ZyXEL	EMG2926-Q10A	1.00, A02, A03	Available 2019	21.02.3		Qualcomm Atheros QCA9558	720	1	128NAND, 16	256	-	5	b/g/n	a/n/ac		Qualcomm Atheros QCA9558, Qualcomm Atheros QCA9880v2	-	2x 2.0		nbg6716	https://forum.archive.openwrt.org/viewtopic.php?id=68668, https://forum.openwrt.org/t/difficulty-to-upgrade-zyxel-emg2926-q10a/50040/19, https://forum.openwrt.org/viewtopic.php?id=60141	View/Edit data
575	Switch	ZyXEL	GS1900-8		Available 2021	21.02.3		Realtek RTL8380M	500	1	16	128	-	8	-	-			-	-	https://www.zyxel.com/us/en/products_services/8-10-16-24-48-port-GbE-Smart-Managed-Switch-GS1900-Series/	gs1900-8	https://forum.openwrt.org/t/support-for-rtl838x-based-managed-switches/57875	View/Edit data
576	Switch	ZyXEL	GS1900-8HP	v2	unknown 2021	21.02.3		Realtek RTL8380M	500	1	16	128	-	8	-	-		-	-	-	https://www.zyxel.com/de/de/products_services/8-10-16-24-48-port-GbE-Smart-Managed-Switch-GS1900-Series/	gs1900-8hp_v1		View/Edit data
577	Switch	ZyXEL	GS1900-10HP	v1	Available 2020	21.02.3		Realtek RTL8380M	500	1	16	128	-	8	-	-		-	-	-	https://www.zyxel.com/nl/nl/products_services/8-10-16-24-48-port-GbE-Smart-Managed-Switch-GS1900-Series/	gs1900-10hp	https://forum.openwrt.org/t/support-for-rtl838x-based-managed-switches/57875/	View/Edit data
578	WiFi Router	ZyXEL	NBG6617		Available 2019	21.02.3		Qualcomm Atheros IPQ4018	716	4	32	256	-	5	b/g/n	a/n/ac	wave2/MIMO	Qualcomm Atheros IPQ4018	-	1x 3.0	https://www.zyxel.com/products_services/nbg6617.shtml	nbg6617		View/Edit data
579	Router	ZyXEL	NR7101		Available 2021	21.02.3		MediaTek MT7621AT	880	2	128NAND	256	-	1	b/g/n	-	WiFi is meant for management only	MediaTek MT7603	LTE	-	https://www.zyxel.com/products_services/5G-New-Radio-Outdoor-Router-NR7101/	nr7101		View/Edit data
580	Range Extender	ZyXEL	WRE6606		unknown 2018	21.02.3		Qualcomm Atheros IPQ4018	638	4	16	128	-	1	b/g/n	a/n/ac		Qualcomm Atheros IPQ4018	-	¿				View/Edit data
581	Switch	ZyXEL	XGS1250-12		Available 2021	snapshot	10GbE RJ-45, SFP+	RTL9302B	800	¿	16	128	-	8	-	-		-	-	-	https://www.zyxel.com/products_services/12-Port-Web-Managed-Multi-Gigabit-Switch-includes-3-Port-10G-and-1-Port-10G-SFP--XGS1250-12/
